Name;Smiles;Inchi;CasRN;MeltingPoint;BoilingPoint;WaterSolubility_mg_mL;LogP;Ref;ppm_exp;n_peaks_exp;multiplicity_exp;n_Hs_exp;atom_number_exp;peak_centers_exp;ExperimentalConditions;ppm_pred;n_peaks_pred;multiplicity_pred;n_Hs_pred;atom_number_pred;peak_centers_pred;predCondition
TG(i-17:0/21:0/12:0);[H][C@@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCC;InChI=1S/C53H102O6/c1-5-7-9-11-13-15-16-17-18-19-20-21-22-25-30-34-38-42-46-53(56)59-50(47-57-51(54)44-40-36-32-27-14-12-10-8-6-2)48-58-52(55)45-41-37-33-29-26-23-24-28-31-35-39-43-49(3)4/h49-50H,5-48H2,1-4H3/t50-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107230;;;;;;;;;;;;;;
TG(17:0/21:0/12:0);[H][C@@](COC(=O)CCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCC;InChI=1S/C53H102O6/c1-4-7-10-13-16-19-21-23-25-26-27-28-30-32-35-38-41-44-47-53(56)59-50(48-57-51(54)45-42-39-36-33-18-15-12-9-6-3)49-58-52(55)46-43-40-37-34-31-29-24-22-20-17-14-11-8-5-2/h50H,4-49H2,1-3H3/t50-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107231;;;;;;;;;;;;;;
TG(17:0/21:0/i-12:0);[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCC;InChI=1S/C53H102O6/c1-5-7-9-11-13-15-17-19-21-22-23-24-26-28-30-32-38-42-46-53(56)59-50(48-58-52(55)45-41-37-34-33-35-39-43-49(3)4)47-57-51(54)44-40-36-31-29-27-25-20-18-16-14-12-10-8-6-2/h49-50H,5-48H2,1-4H3/t50-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107232;;;;;;;;;;;;;;
TG(17:0/a-21:0/a-13:0)[rac];[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCC(C)CC;InChI=1S/C54H104O6/c1-6-9-10-11-12-13-14-15-19-22-25-28-34-39-44-52(55)58-47-51(48-59-53(56)45-40-35-31-30-33-38-43-50(5)8-3)60-54(57)46-41-36-29-26-23-20-17-16-18-21-24-27-32-37-42-49(4)7-2/h49-51H,6-48H2,1-5H3/t49?,50?,51-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107233;;;;;;;;;;;;;;
TG(i-17:0/a-21:0/a-13:0)[rac];[H][C@](COC(=O)CCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCC(C)CC;InChI=1S/C54H104O6/c1-7-49(5)41-35-29-23-19-15-11-9-10-12-16-21-25-33-39-45-54(57)60-51(47-59-53(56)44-38-32-27-26-30-36-42-50(6)8-2)46-58-52(55)43-37-31-24-20-17-13-14-18-22-28-34-40-48(3)4/h48-51H,7-47H2,1-6H3/t49?,50?,51-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107234;;;;;;;;;;;;;;
TG(i-17:0/a-21:0/i-13:0)[rac];[H][C@](COC(=O)CCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)CC;InChI=1S/C54H104O6/c1-7-50(6)42-36-30-24-18-14-10-8-9-11-15-20-26-33-39-45-54(57)60-51(47-59-53(56)44-38-32-27-21-23-29-35-41-49(4)5)46-58-52(55)43-37-31-25-19-16-12-13-17-22-28-34-40-48(2)3/h48-51H,7-47H2,1-6H3/t50?,51-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107235;;;;;;;;;;;;;;
TG(17:0/a-21:0/13:0)[rac];[H][C@@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC(C)CC;InChI=1S/C54H104O6/c1-5-8-10-12-14-16-18-19-23-26-30-34-38-42-46-53(56)59-49-51(48-58-52(55)45-41-37-33-29-17-15-13-11-9-6-2)60-54(57)47-43-39-35-31-27-24-21-20-22-25-28-32-36-40-44-50(4)7-3/h50-51H,5-49H2,1-4H3/t50?,51-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107236;;;;;;;;;;;;;;
TG(i-17:0/a-21:0/13:0)[rac];[H][C@@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)CC;InChI=1S/C54H104O6/c1-6-8-9-10-11-12-24-29-34-39-44-52(55)58-47-51(48-59-53(56)45-40-35-30-25-21-17-18-22-27-32-37-42-49(3)4)60-54(57)46-41-36-31-26-20-16-14-13-15-19-23-28-33-38-43-50(5)7-2/h49-51H,6-48H2,1-5H3/t50?,51-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107237;;;;;;;;;;;;;;
TG(a-17:0/a-21:0/13:0)[rac];[H][C@@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCC(C)CC;InChI=1S/C54H104O6/c1-6-9-10-11-12-13-24-29-34-39-44-52(55)58-47-51(48-59-53(56)45-40-35-30-25-21-20-23-28-33-38-43-50(5)8-3)60-54(57)46-41-36-31-26-19-17-15-14-16-18-22-27-32-37-42-49(4)7-2/h49-51H,6-48H2,1-5H3/t49?,50?,51-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107238;;;;;;;;;;;;;;
TG(17:0/a-21:0/i-13:0)[rac];[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)CC;InChI=1S/C54H104O6/c1-6-8-9-10-11-12-13-14-18-21-24-29-34-39-44-52(55)58-47-51(48-59-53(56)45-40-35-31-26-27-32-37-42-49(3)4)60-54(57)46-41-36-30-25-22-19-16-15-17-20-23-28-33-38-43-50(5)7-2/h49-51H,6-48H2,1-5H3/t50?,51-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107239;;;;;;;;;;;;;;
TG(a-17:0/21:0/a-13:0)[rac];[H][C@](COC(=O)CCCCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCCCC;InChI=1S/C54H104O6/c1-6-9-10-11-12-13-14-15-16-17-18-19-20-21-26-29-36-41-46-54(57)60-51(48-59-53(56)45-40-35-31-30-33-38-43-50(5)8-3)47-58-52(55)44-39-34-28-25-23-22-24-27-32-37-42-49(4)7-2/h49-51H,6-48H2,1-5H3/t49?,50?,51-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107240;;;;;;;;;;;;;;
TG(17:0/i-21:0/13:0);[H][C@@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCC(C)C;InChI=1S/C54H104O6/c1-5-7-9-11-13-15-17-18-23-26-30-34-38-42-46-53(56)59-49-51(48-58-52(55)45-41-37-33-29-16-14-12-10-8-6-2)60-54(57)47-43-39-35-31-27-24-21-19-20-22-25-28-32-36-40-44-50(3)4/h50-51H,5-49H2,1-4H3/t51-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107242;;;;;;;;;;;;;;
TG(a-17:0/21:0/13:0)[rac];[H][C@@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCCCC;InChI=1S/C54H104O6/c1-5-8-10-12-14-16-18-19-20-21-22-23-24-25-31-35-39-43-47-54(57)60-51(48-58-52(55)45-41-37-33-29-17-15-13-11-9-6-2)49-59-53(56)46-42-38-34-30-27-26-28-32-36-40-44-50(4)7-3/h50-51H,5-49H2,1-4H3/t50?,51-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107244;;;;;;;;;;;;;;
TG(a-17:0/21:0/i-13:0)[rac];[H][C@](COC(=O)CCCCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCC;InChI=1S/C54H104O6/c1-6-8-9-10-11-12-13-14-15-16-17-18-19-20-25-30-36-41-46-54(57)60-51(48-59-53(56)45-40-35-31-26-27-32-37-42-49(3)4)47-58-52(55)44-39-34-29-24-22-21-23-28-33-38-43-50(5)7-2/h49-51H,6-48H2,1-5H3/t50?,51-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107245;;;;;;;;;;;;;;
TG(a-17:0/i-21:0/i-13:0)[rac];[H][C@](COC(=O)CCCCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C;InChI=1S/C54H104O6/c1-7-50(6)42-36-30-24-18-15-16-19-25-31-37-43-52(55)58-46-51(47-59-53(56)44-38-32-27-21-23-29-35-41-49(4)5)60-54(57)45-39-33-26-20-14-12-10-8-9-11-13-17-22-28-34-40-48(2)3/h48-51H,7-47H2,1-6H3/t50?,51-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107246;;;;;;;;;;;;;;
TG(a-17:0/i-21:0/13:0)[rac];[H][C@@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCC(C)C;InChI=1S/C54H104O6/c1-6-8-9-10-11-12-24-29-34-39-44-52(55)58-47-51(48-59-53(56)45-40-35-30-25-21-20-23-28-33-38-43-50(5)7-2)60-54(57)46-41-36-31-26-19-17-15-13-14-16-18-22-27-32-37-42-49(3)4/h49-51H,6-48H2,1-5H3/t50?,51-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107247;;;;;;;;;;;;;;
TG(i-17:0/21:0/i-13:0);[H][C@](COC(=O)CCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCC;InChI=1S/C54H104O6/c1-6-7-8-9-10-11-12-13-14-15-16-17-18-21-25-30-36-41-46-54(57)60-51(48-59-53(56)45-40-35-31-26-28-33-38-43-50(4)5)47-58-52(55)44-39-34-29-24-22-19-20-23-27-32-37-42-49(2)3/h49-51H,6-48H2,1-5H3/t51-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107248;;;;;;;;;;;;;;
TG(i-17:0/i-21:0/a-13:0)[rac];[H][C@](COC(=O)CCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCC(C)C;InChI=1S/C54H104O6/c1-7-50(6)42-36-30-26-27-32-38-44-53(56)59-47-51(46-58-52(55)43-37-31-24-20-17-13-15-19-23-29-35-41-49(4)5)60-54(57)45-39-33-25-21-16-12-10-8-9-11-14-18-22-28-34-40-48(2)3/h48-51H,7-47H2,1-6H3/t50?,51-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107249;;;;;;;;;;;;;;
TG(17:0/i-21:0/a-13:0)[rac];[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCC(C)C;InChI=1S/C54H104O6/c1-6-8-9-10-11-12-13-14-19-22-25-28-34-39-44-52(55)58-47-51(48-59-53(56)45-40-35-31-30-33-38-43-50(5)7-2)60-54(57)46-41-36-29-26-23-20-17-15-16-18-21-24-27-32-37-42-49(3)4/h49-51H,6-48H2,1-5H3/t50?,51-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107250;;;;;;;;;;;;;;
TG(a-17:0/i-21:0/a-13:0)[rac];[H][C@](COC(=O)CCCCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCC(C)C;InChI=1S/C54H104O6/c1-7-49(5)41-35-29-23-19-16-17-20-24-31-37-43-52(55)58-46-51(47-59-53(56)44-38-32-27-26-30-36-42-50(6)8-2)60-54(57)45-39-33-25-21-15-13-11-9-10-12-14-18-22-28-34-40-48(3)4/h48-51H,7-47H2,1-6H3/t49?,50?,51-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107251;;;;;;;;;;;;;;
TG(17:0/i-21:0/i-13:0);[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C;InChI=1S/C54H104O6/c1-6-7-8-9-10-11-12-13-18-21-24-29-34-39-44-52(55)58-47-51(48-59-53(56)45-40-35-31-26-28-33-38-43-50(4)5)60-54(57)46-41-36-30-25-22-19-16-14-15-17-20-23-27-32-37-42-49(2)3/h49-51H,6-48H2,1-5H3/t51-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107252;;;;;;;;;;;;;;
TG(i-17:0/i-21:0/13:0);[H][C@@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C;InChI=1S/C54H104O6/c1-6-7-8-9-10-11-24-29-34-39-44-52(55)58-47-51(48-59-53(56)45-40-35-30-25-21-17-19-23-28-33-38-43-50(4)5)60-54(57)46-41-36-31-26-20-16-14-12-13-15-18-22-27-32-37-42-49(2)3/h49-51H,6-48H2,1-5H3/t51-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107253;;;;;;;;;;;;;;
TG(i-17:0/21:0/a-13:0)[rac];[H][C@](COC(=O)CCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCCCC;InChI=1S/C54H104O6/c1-6-8-9-10-11-12-13-14-15-16-17-18-19-22-26-29-36-41-46-54(57)60-51(48-59-53(56)45-40-35-31-30-33-38-43-50(5)7-2)47-58-52(55)44-39-34-28-25-23-20-21-24-27-32-37-42-49(3)4/h49-51H,6-48H2,1-5H3/t50?,51-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107254;;;;;;;;;;;;;;
TG(i-17:0/i-21:0/i-13:0);[H][C@](COC(=O)CCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C;InChI=1S/C54H104O6/c1-48(2)40-34-28-22-17-13-10-8-7-9-11-15-20-26-33-39-45-54(57)60-51(47-59-53(56)44-38-32-27-21-24-30-36-42-50(5)6)46-58-52(55)43-37-31-25-19-16-12-14-18-23-29-35-41-49(3)4/h48-51H,7-47H2,1-6H3/t51-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107255;;;;;;;;;;;;;;
TG(i-17:0/21:0/13:0);[H][C@@](COC(=O)CCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCC;InChI=1S/C54H104O6/c1-5-7-9-11-13-15-17-18-19-20-21-22-23-26-31-35-39-43-47-54(57)60-51(48-58-52(55)45-41-37-33-29-16-14-12-10-8-6-2)49-59-53(56)46-42-38-34-30-27-24-25-28-32-36-40-44-50(3)4/h50-51H,5-49H2,1-4H3/t51-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107256;;;;;;;;;;;;;;
TG(17:0/21:0/i-13:0);[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCC;InChI=1S/C54H104O6/c1-5-7-9-11-13-15-17-19-21-22-23-24-26-28-30-34-39-43-47-54(57)60-51(49-59-53(56)46-42-38-35-31-32-36-40-44-50(3)4)48-58-52(55)45-41-37-33-29-27-25-20-18-16-14-12-10-8-6-2/h50-51H,5-49H2,1-4H3/t51-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107258;;;;;;;;;;;;;;
TG(17:0/21:0/a-13:0)[rac];[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCCCC;InChI=1S/C54H104O6/c1-5-8-10-12-14-16-18-20-22-23-24-25-27-29-31-33-39-43-47-54(57)60-51(49-59-53(56)46-42-38-35-34-36-40-44-50(4)7-3)48-58-52(55)45-41-37-32-30-28-26-21-19-17-15-13-11-9-6-2/h50-51H,5-49H2,1-4H3/t50?,51-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107259;;;;;;;;;;;;;;
TG(i-17:0/a-21:0/i-14:0)[rac];[H][C@](COC(=O)CCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)CC;InChI=1S/C55H106O6/c1-7-51(6)43-37-31-25-18-14-10-8-9-11-15-20-28-34-40-46-55(58)61-52(48-60-54(57)45-39-33-27-22-21-24-30-36-42-50(4)5)47-59-53(56)44-38-32-26-19-16-12-13-17-23-29-35-41-49(2)3/h49-52H,7-48H2,1-6H3/t51?,52-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107260;;;;;;;;;;;;;;
TG(17:0/a-21:0/14:0)[rac];[H][C@@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC(C)CC;InChI=1S/C55H106O6/c1-5-8-10-12-14-16-18-19-23-27-31-35-39-43-47-54(57)60-50-52(49-59-53(56)46-42-38-34-30-25-17-15-13-11-9-6-2)61-55(58)48-44-40-36-32-28-24-21-20-22-26-29-33-37-41-45-51(4)7-3/h51-52H,5-50H2,1-4H3/t51?,52-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107261;;;;;;;;;;;;;;
TG(17:0/a-21:0/i-14:0)[rac];[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)CC;InChI=1S/C55H106O6/c1-6-8-9-10-11-12-13-14-18-21-24-30-35-40-45-53(56)59-48-52(49-60-54(57)46-41-36-31-27-26-28-33-38-43-50(3)4)61-55(58)47-42-37-32-25-22-19-16-15-17-20-23-29-34-39-44-51(5)7-2/h50-52H,6-49H2,1-5H3/t51?,52-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107264;;;;;;;;;;;;;;
TG(a-17:0/a-21:0/i-14:0)[rac];[H][C@](COC(=O)CCCCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)CC;InChI=1S/C55H106O6/c1-7-50(5)42-36-30-24-17-13-11-9-10-12-14-20-28-34-40-46-55(58)61-52(48-60-54(57)45-39-33-27-22-21-23-29-35-41-49(3)4)47-59-53(56)44-38-32-26-19-16-15-18-25-31-37-43-51(6)8-2/h49-52H,7-48H2,1-6H3/t50?,51?,52-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107265;;;;;;;;;;;;;;
TG(17:0/i-21:0/14:0);[H][C@@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCC(C)C;InChI=1S/C55H106O6/c1-5-7-9-11-13-15-17-18-23-27-31-35-39-43-47-54(57)60-50-52(49-59-53(56)46-42-38-34-30-25-16-14-12-10-8-6-2)61-55(58)48-44-40-36-32-28-24-21-19-20-22-26-29-33-37-41-45-51(3)4/h51-52H,5-50H2,1-4H3/t52-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107266;;;;;;;;;;;;;;
TG(a-17:0/21:0/i-14:0)[rac];[H][C@](COC(=O)CCCCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCC;InChI=1S/C55H106O6/c1-6-8-9-10-11-12-13-14-15-16-17-18-19-20-25-32-37-42-47-55(58)61-52(49-60-54(57)46-41-36-31-27-26-28-33-38-43-50(3)4)48-59-53(56)45-40-35-30-24-22-21-23-29-34-39-44-51(5)7-2/h50-52H,6-49H2,1-5H3/t51?,52-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107268;;;;;;;;;;;;;;
TG(a-17:0/i-21:0/i-14:0)[rac];[H][C@](COC(=O)CCCCCCCCCCCCC(C)CC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C;InChI=1S/C55H106O6/c1-7-51(6)43-37-31-25-18-15-16-19-26-32-38-44-53(56)59-47-52(48-60-54(57)45-39-33-27-22-21-24-30-36-42-50(4)5)61-55(58)46-40-34-28-20-14-12-10-8-9-11-13-17-23-29-35-41-49(2)3/h49-52H,7-48H2,1-6H3/t51?,52-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107269;;;;;;;;;;;;;;
TG(a-17:0/i-21:0/14:0)[rac];[H][C@@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC(C)CC)OC(=O)CCCCCCCCCCCCCCCCCC(C)C;InChI=1S/C55H106O6/c1-6-8-9-10-11-12-18-25-30-35-40-45-53(56)59-48-52(49-60-54(57)46-41-36-31-26-22-21-24-29-34-39-44-51(5)7-2)61-55(58)47-42-37-32-27-20-17-15-13-14-16-19-23-28-33-38-43-50(3)4/h50-52H,6-49H2,1-5H3/t51?,52-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107270;;;;;;;;;;;;;;
TG(i-17:0/21:0/i-14:0);[H][C@](COC(=O)CCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCC;InChI=1S/C55H106O6/c1-6-7-8-9-10-11-12-13-14-15-16-17-18-21-25-32-37-42-47-55(58)61-52(49-60-54(57)46-41-36-31-27-26-29-34-39-44-51(4)5)48-59-53(56)45-40-35-30-24-22-19-20-23-28-33-38-43-50(2)3/h50-52H,6-49H2,1-5H3/t52-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107271;;;;;;;;;;;;;;
TG(17:0/i-21:0/i-14:0);[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C;InChI=1S/C55H106O6/c1-6-7-8-9-10-11-12-13-18-21-24-30-35-40-45-53(56)59-48-52(49-60-54(57)46-41-36-31-27-26-29-34-39-44-51(4)5)61-55(58)47-42-37-32-25-22-19-16-14-15-17-20-23-28-33-38-43-50(2)3/h50-52H,6-49H2,1-5H3/t52-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107272;;;;;;;;;;;;;;
TG(i-17:0/i-21:0/14:0);[H][C@@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C;InChI=1S/C55H106O6/c1-6-7-8-9-10-11-18-25-30-35-40-45-53(56)59-48-52(49-60-54(57)46-41-36-31-26-22-17-20-24-29-34-39-44-51(4)5)61-55(58)47-42-37-32-27-21-16-14-12-13-15-19-23-28-33-38-43-50(2)3/h50-52H,6-49H2,1-5H3/t52-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107273;;;;;;;;;;;;;;
TG(i-17:0/i-21:0/i-14:0);[H][C@](COC(=O)CCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCC(C)C;InChI=1S/C55H106O6/c1-49(2)41-35-29-23-17-13-10-8-7-9-11-15-20-28-34-40-46-55(58)61-52(48-60-54(57)45-39-33-27-22-21-25-31-37-43-51(5)6)47-59-53(56)44-38-32-26-19-16-12-14-18-24-30-36-42-50(3)4/h49-52H,7-48H2,1-6H3/t52-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107274;;;;;;;;;;;;;;
TG(i-17:0/21:0/14:0);[H][C@@](COC(=O)CCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCC;InChI=1S/C55H106O6/c1-5-7-9-11-13-15-17-18-19-20-21-22-23-27-32-36-40-44-48-55(58)61-52(49-59-53(56)46-42-38-34-30-25-16-14-12-10-8-6-2)50-60-54(57)47-43-39-35-31-28-24-26-29-33-37-41-45-51(3)4/h51-52H,5-50H2,1-4H3/t52-/m1/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107275;;;;;;;;;;;;;;
TG(17:0/21:0/i-14:0);[H][C@](COC(=O)CCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCC;InChI=1S/C55H106O6/c1-5-7-9-11-13-15-17-19-21-22-23-24-26-28-30-36-40-44-48-55(58)61-52(50-60-54(57)47-43-39-35-32-31-33-37-41-45-51(3)4)49-59-53(56)46-42-38-34-29-27-25-20-18-16-14-12-10-8-6-2/h51-52H,5-50H2,1-4H3/t52-/m0/s1;Not Available;Not Available;Not Available;Not Available;Not Available;https://hmdb.ca/metabolites/HMDB0107277;;;;;;;;;;;;;;
